Fecha,Hora_Entrada,Hora_Salida,ID_Caja,ID_Producto,Temperatura_Actual,Ubicacion,ID_Robot,ID_Celda,ID_Pedido,Numero_Serie,Responsable,horas_almacenado,Num_Fila_Repetida
26/06/2023,13,23,caja002,79,12,i11,n/a,2,409,248,2,10,5
26/06/2023,9,17,caja004,81,12,m24,robot 4,n/a,168,385,6,8,7
26/06/2023,5,20,caja004,13,3,a15,robot 1,n/a,97,152,2,15,4
26/06/2023,5,17,caja001,73,3,i19,robot 4,1,409,182,5,12,10
26/6/2023,11,18,caja004,64,12,a31,robot 2,n/a,400,326,2,7,4
26/6/2023,4,15,caja002,36,3,c16,robot 3,n/a,347,412,7,11,1
26/06/2023,12,16,caja004,97,3,k28,robot 2,2,129,46,7,4,3
26/6/2023,12,23,caja003,69,12,j33,robot 4,0,235,412,4,11,5
26/06/2023,7,23,caja004,72,3,q28,robot 2,1,156,306,8,16,11
26/06/2023,5,16,caja004,62,3,p07,robot 1,2,113,34,9,11,4
26/06/2023,4,22,caja001,99,3,o32,n/a,2,364,2,9,18,3
26/6/2023,4,14,caja002,14,12,p23,robot 4,0,239,314,10,10,7
26/06/2023,13,22,na,82,3,m33,robot 3,1,143,113,6,9,8
26/06/2023,11,17,caja001,95,12,q31,robot 1,0,339,452,1,6,4
26/06/2023,11,22,caja003,41,12,h12,robot 1,2,126,69,8,11,3
26/6/2023,4,20,caja002,100,12,d37,robot 3,0,34,147,1,16,5
26/06/2023,12,16,caja002,9,3,n11,robot 2,2,328,213,9,4,8
26/06/2023,7,18,caja003,92,3,i35,robot 2,n/a,170,162,2,11,3
26/6/2023,10,17,na,1,3,f26,robot 4,0,218,268,8,7,6
26/6/2023,9,17,na,35,3,l15,robot 4,2,6,87,6,8,1
26/6/2023,12,21,caja002,98,12,p35,robot 1,1,471,407,1,9,2
26/06/2023,4,17,caja004,37,3,a19,robot 1,1,58,222,3,13,7
26/6/2023,9,21,caja001,1,12,n23,robot 3,0,225,198,8,12,2
26/6/2023,5,23,caja001,76,3,p28,robot 3,0,434,289,8,18,3
26/06/2023,13,17,na,44,3,d36,robot 4,2,60,220,10,4,10
26/06/2023,4,22,caja004,75,3,a20,robot 3,0,248,69,9,18,3
26/6/2023,13,14,caja004,19,12,b01,robot 2,n/a,419,268,2,1,12
26/6/2023,9,19,caja003,38,12,e05,robot 4,1,262,72,7,10,5
26/06/2023,5,15,caja001,6,3,c27,robot 1,1,159,424,8,10,8
26/06/2023,9,21,caja003,88,3,h06,robot 4,1,385,202,3,12,4
26/6/2023,11,21,caja004,27,3,p27,robot 3,1,195,255,7,10,6
26/06/2023,13,14,caja004,44,3,b06,robot 4,0,302,183,7,1,5
26/06/2023,11,23,caja004,14,3,i04,robot 4,0,183,96,6,12,8
26/06/2023,5,21,caja002,93,3,o14,n/a,1,405,457,6,16,6
26/06/2023,8,15,caja002,52,3,l20,robot 1,2,301,38,8,7,2
26/06/2023,8,15,na,41,3,f21,robot 2,n/a,411,142,10,7,5
26/6/2023,4,14,caja001,29,12,h25,n/a,n/a,245,296,1,10,2
26/06/2023,12,19,caja002,54,3,a24,robot 4,0,284,277,5,7,7
26/6/2023,12,22,caja004,36,12,j17,robot 3,n/a,305,483,5,10,7
26/6/2023,7,21,caja004,48,12,e07,robot 4,2,51,108,5,14,8
26/6/2023,13,17,caja001,44,3,l20,robot 3,n/a,118,395,9,4,3
26/6/2023,9,16,na,17,12,g25,robot 4,2,450,100,10,7,5
26/06/2023,13,23,caja001,76,3,e28,robot 2,2,238,369,9,10,4
26/6/2023,12,19,caja001,61,3,i30,robot 4,2,306,162,8,7,7
26/06/2023,4,15,caja002,60,3,n13,robot 1,n/a,169,147,4,11,0
26/06/2023,12,21,caja002,80,3,j36,robot 4,0,212,20,7,9,6
26/06/2023,5,20,caja004,11,12,n02,robot 3,n/a,326,153,10,15,4
26/06/2023,10,21,caja001,95,12,e32,n/a,n/a,474,302,2,11,5
26/06/2023,12,22,caja001,82,12,l14,robot 4,0,434,25,7,10,10
26/06/2023,7,16,caja004,72,12,i40,robot 1,0,85,249,1,9,2
26/06/2023,9,20,caja004,31,12,f36,n/a,2,96,494,2,11,5
26/06/2023,10,23,caja003,90,12,l20,robot 4,n/a,160,286,5,13,4
26/06/2023,4,14,caja002,35,3,o33,robot 4,0,283,46,6,10,7
26/06/2023,11,19,caja002,43,12,h12,n/a,0,443,41,9,8,4
26/06/2023,7,15,caja001,86,12,l09,robot 2,1,381,465,5,8,5
26/06/2023,11,17,caja003,92,12,c17,robot 3,2,204,183,3,6,4
26/06/2023,13,19,na,33,3,g06,robot 1,0,172,61,7,6,7
26/06/2023,4,17,caja004,86,3,j35,n/a,n/a,338,473,2,13,0
26/06/2023,13,19,caja003,25,12,f06,n/a,1,164,36,3,6,6
26/6/2023,4,23,caja003,93,12,b03,robot 4,2,392,273,1,19,5
26/06/2023,11,22,caja002,9,3,n30,robot 1,n/a,474,83,9,11,5
26/6/2023,8,22,caja001,66,12,q38,robot 3,n/a,78,343,8,14,4
26/06/2023,7,14,caja004,49,12,f10,robot 3,1,15,463,3,7,5
26/06/2023,7,21,caja004,84,3,e08,n/a,2,447,116,4,14,6
26/6/2023,12,14,caja002,11,12,g40,robot 3,n/a,320,377,1,2,4
26/06/2023,8,20,caja004,25,12,j37,robot 4,2,432,493,10,12,1
26/06/2023,10,22,caja004,79,12,o07,robot 4,2,114,445,1,12,5
26/06/2023,13,15,caja002,24,12,f16,robot 2,n/a,271,440,5,2,4
26/6/2023,8,23,caja001,33,3,o18,robot 1,1,413,485,3,15,4
26/6/2023,6,15,caja004,29,12,q24,robot 4,1,5,170,6,9,3
26/6/2023,4,15,caja001,17,3,q04,robot 3,n/a,114,19,6,11,6
26/06/2023,11,16,caja002,42,12,k20,robot 1,n/a,202,93,5,5,8
26/6/2023,6,20,caja001,51,3,f33,n/a,1,115,473,5,14,0
26/06/2023,5,20,caja001,57,3,d11,robot 2,2,153,95,7,15,4
26/6/2023,4,19,caja002,56,3,i16,robot 2,0,338,208,6,15,6
26/06/2023,7,21,caja001,72,3,b09,robot 2,n/a,122,366,10,14,3
26/06/2023,11,23,caja001,70,12,h33,robot 1,2,206,165,9,12,5
26/6/2023,5,17,caja004,74,12,m20,robot 3,2,192,328,6,12,10
26/6/2023,6,17,na,14,3,o20,n/a,n/a,284,383,2,11,3
26/6/2023,5,16,caja003,30,12,e02,robot 4,1,360,265,1,11,4
26/06/2023,13,19,caja003,19,12,b08,robot 3,0,322,390,9,6,2
26/06/2023,5,17,caja003,55,3,h14,n/a,1,113,163,4,12,4
26/6/2023,5,20,caja002,55,12,c19,robot 3,n/a,41,124,9,15,11
26/06/2023,6,20,caja003,44,3,l13,robot 4,n/a,16,29,4,14,5
26/06/2023,13,22,caja003,36,12,q27,robot 2,n/a,486,9,1,9,3
26/6/2023,8,15,caja001,21,3,l11,robot 3,1,127,303,1,7,4
26/6/2023,4,20,caja003,83,12,l09,robot 1,n/a,105,361,6,16,6
26/06/2023,7,15,caja001,80,12,b34,robot 1,1,92,411,2,8,3
26/6/2023,7,20,caja004,34,3,k01,robot 4,2,158,264,3,13,3
26/6/2023,6,22,caja004,71,3,e10,robot 2,0,31,166,2,16,6
26/06/2023,11,18,caja003,32,3,n35,n/a,n/a,336,335,6,7,7
26/06/2023,5,14,caja003,42,3,e23,n/a,n/a,343,149,1,9,3
26/06/2023,9,21,caja002,25,3,p21,robot 2,0,150,315,1,12,5
26/06/2023,13,16,caja004,83,3,q39,robot 4,1,480,237,9,3,4
26/6/2023,11,22,caja002,54,12,b30,n/a,0,49,261,10,11,9
26/6/2023,5,18,caja004,32,3,j04,robot 4,0,92,366,8,13,2
26/06/2023,4,20,caja002,4,3,e04,robot 4,2,458,240,6,16,7
26/06/2023,4,17,caja004,82,12,j36,robot 1,2,299,411,9,13,7
26/06/2023,5,17,caja001,83,12,k34,robot 3,n/a,349,122,3,12,8
26/6/2023,6,23,caja001,32,12,p11,robot 3,2,330,31,10,17,3
26/06/2023,11,16,caja002,23,3,g20,robot 4,2,69,26,7,5,4
26/6/2023,11,22,caja001,94,3,o16,robot 1,2,121,405,10,11,5
26/06/2023,7,17,caja003,99,3,j40,robot 3,1,42,33,1,10,10
26/6/2023,9,18,caja004,78,3,i06,robot 4,n/a,456,288,9,9,4
26/06/2023,12,14,caja003,57,3,a24,robot 4,0,251,434,2,2,8
26/06/2023,8,18,na,3,12,k12,n/a,2,201,420,10,10,5
26/06/2023,11,22,caja003,93,3,i26,robot 4,n/a,183,83,2,11,2
26/06/2023,4,22,caja002,10,3,i15,n/a,1,262,91,1,18,3
26/06/2023,13,16,caja004,62,3,l39,robot 3,1,500,43,3,3,3
26/6/2023,10,19,caja002,73,3,c40,robot 4,2,458,221,5,9,8
26/06/2023,7,20,caja001,98,12,e18,robot 2,1,155,74,6,13,6
26/6/2023,10,19,caja002,2,12,f25,robot 4,2,249,403,3,9,3
26/6/2023,10,23,na,60,12,a14,robot 3,0,422,369,3,13,6
26/6/2023,4,21,caja002,94,12,k14,robot 2,n/a,243,451,4,17,7
26/06/2023,10,21,caja004,45,12,b39,robot 3,n/a,235,44,5,11,10
26/06/2023,7,18,caja001,79,12,j11,robot 2,1,414,127,10,11,5
26/06/2023,9,14,caja004,62,3,d01,robot 3,2,40,164,6,5,5
26/06/2023,7,23,caja004,74,12,m16,n/a,1,74,467,6,16,11
26/06/2023,7,17,na,4,3,f13,robot 1,2,463,500,6,10,7
26/6/2023,10,15,caja003,42,3,p31,robot 2,0,133,52,6,5,2
26/6/2023,9,19,caja003,77,12,f07,robot 4,1,401,182,7,10,6
26/6/2023,13,20,caja001,35,3,p01,n/a,2,479,403,2,7,7
26/06/2023,8,21,caja003,50,12,e10,n/a,2,385,176,3,13,7
26/06/2023,7,20,caja001,61,3,g27,robot 1,2,185,441,9,13,3
26/06/2023,6,22,caja001,27,12,f38,robot 3,0,17,263,10,16,2
26/06/2023,13,18,caja001,87,3,c06,robot 3,1,460,45,8,5,3
26/06/2023,8,17,caja003,87,12,n17,n/a,n/a,49,385,4,9,4
26/06/2023,7,23,caja004,83,3,d26,robot 3,2,182,82,3,16,2
26/06/2023,13,17,na,90,3,o17,robot 2,2,176,222,9,4,1
26/6/2023,7,20,caja003,7,12,d40,robot 2,1,215,211,8,13,3
26/06/2023,11,21,caja002,78,3,q37,robot 4,2,353,440,7,10,4
26/06/2023,4,21,caja002,37,3,i25,robot 2,0,268,442,2,17,4
26/06/2023,13,23,na,62,12,p36,robot 3,n/a,274,448,10,10,9
26/6/2023,9,16,caja004,81,12,h29,n/a,0,173,268,9,7,3
26/06/2023,9,18,caja001,11,12,k34,robot 1,n/a,275,447,2,9,9
26/06/2023,4,19,caja003,60,3,e04,robot 4,n/a,319,180,10,15,8
26/6/2023,9,23,caja002,16,12,e27,robot 4,n/a,234,118,4,14,3
26/06/2023,5,14,caja003,93,3,c18,robot 4,1,479,465,5,9,3
26/06/2023,12,14,caja004,99,3,p20,robot 1,0,292,365,3,2,7
26/6/2023,6,14,caja002,56,12,i31,robot 3,2,138,224,4,8,1
26/06/2023,5,19,na,69,3,j07,robot 1,n/a,12,44,3,14,5
26/06/2023,4,20,caja004,14,12,k40,robot 2,0,455,452,2,16,5
26/06/2023,5,18,caja004,37,12,p40,robot 1,0,149,489,5,13,5
26/06/2023,12,17,caja004,46,3,j07,robot 1,n/a,151,262,5,5,6
26/06/2023,4,14,caja004,34,3,n19,robot 1,0,373,62,10,10,4
26/6/2023,7,14,caja002,99,12,p12,robot 1,2,320,312,4,7,6
26/06/2023,13,22,caja002,30,3,p34,n/a,n/a,328,45,7,9,4
26/6/2023,7,22,caja001,25,12,c03,robot 1,2,401,434,7,15,2
26/06/2023,9,16,caja002,69,12,e33,robot 1,0,271,112,1,7,6
26/06/2023,7,14,na,30,12,a11,robot 3,2,189,158,3,7,8
26/06/2023,11,14,caja003,30,12,i12,robot 4,1,44,304,6,3,3
26/06/2023,6,21,caja003,33,12,l35,robot 3,1,453,232,8,15,2
26/06/2023,4,16,caja004,38,3,k33,n/a,1,95,167,6,12,9
26/06/2023,11,17,na,21,12,f21,robot 2,n/a,94,67,3,6,6
26/6/2023,6,15,caja001,95,3,g13,robot 1,2,281,186,1,9,3
26/06/2023,4,18,caja001,55,12,k32,robot 3,n/a,484,437,6,14,4
26/06/2023,6,15,caja004,44,3,k37,robot 2,n/a,162,269,10,9,4
26/06/2023,5,18,caja002,83,3,a30,robot 3,n/a,142,33,8,13,2
26/06/2023,11,14,caja003,56,12,l35,robot 1,n/a,441,434,3,3,3
26/06/2023,8,21,caja004,64,12,q35,robot 3,2,243,370,1,13,5
26/06/2023,11,15,caja002,18,12,l16,robot 2,0,1,109,1,4,1
26/06/2023,12,16,caja001,66,12,a38,robot 3,1,229,121,6,4,3
26/06/2023,4,21,caja003,6,3,a18,robot 2,n/a,392,309,1,17,5
26/6/2023,9,23,caja003,75,12,l18,robot 4,n/a,306,324,7,14,6
26/06/2023,7,15,caja001,55,3,g32,robot 1,n/a,19,90,10,8,6
26/06/2023,12,15,caja003,83,3,b28,robot 2,0,480,118,1,3,2
26/06/2023,7,21,caja003,99,3,a12,robot 4,n/a,118,281,3,14,4
26/6/2023,7,17,caja001,62,3,c16,robot 2,1,180,319,9,10,2
26/6/2023,12,22,caja001,38,3,a01,n/a,2,215,281,4,10,7
26/6/2023,13,15,caja003,97,3,f09,n/a,2,470,278,7,2,5
26/06/2023,12,22,caja004,4,12,k30,robot 4,0,399,440,2,10,5
26/06/2023,13,22,caja004,74,12,a23,n/a,n/a,223,157,6,9,3
26/06/2023,13,20,caja002,4,3,o20,n/a,1,55,438,10,7,4
26/06/2023,13,15,caja004,21,12,d10,robot 1,n/a,328,83,6,2,6
26/06/2023,7,22,caja004,89,12,k31,n/a,1,127,496,6,15,4
26/06/2023,11,16,caja003,39,3,j32,robot 3,n/a,103,129,2,5,5
26/6/2023,13,19,caja001,21,12,d26,robot 4,2,306,169,3,6,3
26/06/2023,13,16,caja002,85,3,a11,n/a,n/a,136,201,1,3,9
26/06/2023,6,16,caja003,91,12,a35,robot 1,n/a,76,392,2,10,5
26/06/2023,13,21,caja001,27,12,m28,robot 2,0,222,12,1,8,8
26/06/2023,10,18,na,13,3,n08,n/a,0,95,489,9,8,4
26/06/2023,11,23,caja002,61,12,j18,robot 1,0,130,168,2,12,5
26/06/2023,7,16,caja001,48,3,i12,robot 4,1,163,154,10,9,4
26/6/2023,12,16,caja003,29,12,i14,robot 1,n/a,241,485,3,4,6
26/06/2023,13,21,caja004,82,3,q04,n/a,0,137,345,7,8,7
26/6/2023,6,14,caja001,14,12,m12,n/a,0,357,18,9,8,4
26/06/2023,9,17,na,13,3,o09,robot 2,n/a,317,463,2,8,5
26/6/2023,6,16,caja002,33,12,j24,robot 1,0,180,148,2,10,4
26/06/2023,10,21,caja002,64,12,f06,robot 1,n/a,341,15,8,11,7
26/6/2023,6,16,na,45,12,c28,robot 1,n/a,321,450,3,10,6
26/06/2023,7,16,caja004,70,12,f21,robot 1,0,393,331,6,9,7
26/06/2023,13,19,na,91,12,i39,robot 2,0,402,196,5,6,5
26/6/2023,5,22,caja002,23,3,m25,robot 2,n/a,258,92,6,17,6
26/6/2023,10,23,caja001,74,12,l05,robot 4,n/a,134,443,9,13,7
26/06/2023,4,23,caja001,44,12,g05,robot 2,n/a,299,229,8,19,8
26/06/2023,6,15,caja004,34,12,k37,robot 4,2,73,19,2,9,5
26/6/2023,6,15,caja004,71,3,n11,robot 3,0,125,20,3,9,9
26/06/2023,13,22,caja001,65,12,p14,n/a,n/a,343,137,3,9,3
26/06/2023,5,18,caja004,86,12,j32,robot 3,1,252,184,2,13,6
26/06/2023,6,15,caja001,63,12,m38,n/a,0,274,462,2,9,4
26/6/2023,10,18,caja003,16,12,b06,robot 4,n/a,149,466,8,8,6
26/6/2023,7,14,caja003,97,12,e06,robot 1,0,367,18,8,7,2
26/6/2023,4,17,caja004,31,3,k14,robot 3,0,491,265,7,13,8
26/06/2023,13,15,caja001,39,3,h25,robot 3,1,48,34,3,2,3
26/6/2023,11,23,caja001,26,3,m16,robot 4,2,58,259,4,12,12
26/06/2023,13,19,caja003,65,12,h07,n/a,1,230,404,9,6,2
26/06/2023,7,19,caja004,81,3,n26,robot 4,1,92,315,7,12,5
26/06/2023,5,22,caja004,43,12,o17,robot 3,1,103,446,7,17,2
26/06/2023,13,23,caja003,98,3,o29,robot 4,0,440,251,6,10,3
26/6/2023,9,23,caja004,49,3,h14,n/a,1,436,125,9,14,5
26/6/2023,6,15,caja003,20,3,f34,robot 3,n/a,84,261,7,9,2
26/06/2023,9,18,caja003,73,3,a37,robot 2,0,155,38,8,9,4
26/06/2023,9,17,caja001,8,12,f30,robot 1,n/a,209,254,3,8,4
26/06/2023,7,22,caja002,11,3,m06,n/a,0,279,253,6,15,5
26/06/2023,6,16,caja002,51,12,g27,n/a,n/a,140,165,9,10,4
26/06/2023,12,20,caja002,59,12,h21,robot 1,1,325,277,1,8,6
26/6/2023,11,17,caja003,42,3,e08,robot 4,2,139,141,9,6,7
26/06/2023,6,21,caja002,100,12,n02,robot 3,0,132,387,1,15,5
26/06/2023,12,15,caja001,50,12,f12,robot 3,2,227,220,3,3,4
26/06/2023,11,20,caja002,23,12,j05,n/a,0,250,8,7,9,4
26/06/2023,12,21,caja003,25,12,f04,robot 4,0,419,107,9,9,6
26/06/2023,7,21,caja004,34,3,e15,robot 3,1,460,278,5,14,5
26/06/2023,12,23,caja003,60,12,h02,robot 4,2,134,185,3,11,6
26/06/2023,4,15,caja002,25,12,c39,robot 3,0,163,411,9,11,4
26/06/2023,4,20,caja004,2,12,f25,robot 4,n/a,34,245,10,16,4
26/06/2023,11,15,caja003,61,3,a01,robot 3,1,76,183,3,4,8
26/6/2023,6,16,caja002,99,3,h05,robot 3,2,251,173,8,10,4
26/06/2023,12,22,caja001,44,3,n09,robot 2,2,49,107,5,10,7
26/6/2023,12,19,caja004,45,12,o21,n/a,n/a,291,351,4,7,3
26/6/2023,7,14,caja003,100,3,p13,n/a,2,219,338,4,7,3
26/06/2023,4,18,caja004,71,12,e01,n/a,n/a,458,14,2,14,6
26/06/2023,6,21,na,81,3,n40,robot 2,0,230,324,9,15,7
26/06/2023,5,16,caja002,54,3,l19,robot 2,1,69,109,10,11,6
26/06/2023,12,23,caja004,35,12,k19,robot 1,0,9,322,3,11,5
26/6/2023,9,18,caja002,64,12,j13,robot 4,1,255,299,5,9,5
26/06/2023,13,21,caja004,9,3,i23,n/a,1,84,207,2,8,4
26/06/2023,13,20,caja003,69,12,q39,robot 2,2,106,244,5,7,5
26/06/2023,13,23,caja001,2,3,b05,robot 4,n/a,373,193,2,10,10
26/06/2023,10,15,caja002,85,12,g35,robot 4,0,33,452,3,5,9
26/6/2023,9,14,caja004,70,3,g28,robot 3,0,175,44,2,5,8
26/6/2023,9,17,caja001,36,3,d08,robot 2,2,293,301,6,8,7
26/06/2023,7,19,caja001,92,3,d39,n/a,2,483,120,10,12,3
26/06/2023,12,16,caja003,92,12,l38,robot 3,1,24,49,5,4,4
26/06/2023,6,17,caja004,92,12,h20,robot 2,n/a,79,43,3,11,2
26/6/2023,11,23,caja003,84,12,q24,robot 4,2,158,109,2,12,4
26/06/2023,13,21,na,76,3,g06,n/a,1,348,400,2,8,8
26/06/2023,10,21,caja003,54,12,e26,robot 1,1,37,306,9,11,7
26/06/2023,4,21,caja001,76,12,i01,robot 4,1,108,146,6,17,1
26/6/2023,5,23,caja002,78,3,b35,robot 3,0,358,235,3,18,3
26/6/2023,4,15,caja002,89,12,o22,robot 3,2,438,115,9,11,5
26/6/2023,11,22,caja004,97,3,n39,n/a,2,32,473,5,11,5
26/06/2023,9,19,caja002,8,3,d33,robot 1,n/a,300,23,6,10,5
26/6/2023,12,23,caja003,52,3,q38,n/a,2,348,130,6,11,5
26/6/2023,11,18,caja004,63,12,a11,robot 1,1,273,137,5,7,10
26/06/2023,4,14,caja002,37,12,e31,robot 2,n/a,441,147,10,10,2
26/06/2023,11,14,caja001,29,3,g37,robot 1,0,278,30,10,3,8
26/06/2023,12,18,caja003,66,3,c05,robot 2,2,282,405,1,6,3
26/6/2023,12,21,caja004,34,3,a32,robot 4,2,447,398,9,9,4
26/06/2023,8,16,na,78,3,p09,robot 3,0,89,287,2,8,4
26/06/2023,8,17,caja003,97,12,m21,n/a,1,453,414,6,9,3
26/06/2023,12,22,caja002,49,3,q11,n/a,0,286,224,7,10,3
26/6/2023,12,23,caja003,37,12,b26,robot 2,2,220,307,5,11,9
26/06/2023,13,16,caja001,54,3,k20,n/a,1,407,440,6,3,9
26/6/2023,6,22,caja003,92,3,i24,robot 1,0,64,278,8,16,8
26/06/2023,8,20,na,38,3,c33,robot 1,0,45,39,3,12,4
26/6/2023,11,19,caja004,66,12,g05,robot 1,1,276,31,4,8,9
26/06/2023,7,18,na,37,3,g40,robot 3,1,472,192,5,11,5
26/06/2023,5,16,caja002,62,12,k28,n/a,n/a,385,334,7,11,4
26/06/2023,6,19,caja003,43,3,p06,robot 2,2,316,159,4,13,5
26/06/2023,7,18,caja002,26,12,e02,robot 1,n/a,172,138,3,11,5
26/06/2023,4,18,na,27,3,e23,robot 3,2,10,142,1,14,4
26/06/2023,12,16,caja002,69,12,c26,robot 4,0,407,257,5,4,4
26/6/2023,4,19,caja002,51,12,i36,robot 3,1,466,419,6,15,3
26/6/2023,5,21,caja003,76,12,i39,n/a,0,142,374,1,16,6
26/6/2023,5,21,caja002,33,12,m16,robot 1,2,113,307,8,16,13
26/06/2023,8,16,caja001,45,12,i29,robot 4,2,435,413,9,8,2
26/6/2023,10,15,caja001,89,12,n29,robot 4,2,228,258,8,5,2
26/6/2023,10,17,caja004,12,12,m05,robot 1,2,261,446,7,7,5
26/06/2023,9,23,caja002,14,3,p07,robot 3,n/a,414,419,9,14,5
26/6/2023,9,19,caja004,91,12,j12,robot 3,n/a,168,147,8,10,4
26/06/2023,12,20,caja003,24,12,q12,robot 3,n/a,228,182,9,8,8
26/6/2023,6,17,caja001,80,12,m21,robot 1,1,324,31,2,11,4
26/06/2023,7,22,caja003,76,12,l26,robot 2,n/a,480,410,7,15,3
26/06/2023,11,22,caja002,36,12,a08,n/a,n/a,280,293,4,11,3
26/06/2023,5,18,caja001,64,12,m03,n/a,0,22,329,8,13,3
26/6/2023,9,17,caja001,60,3,j07,robot 3,n/a,305,73,8,8,7
26/06/2023,13,16,na,43,12,e17,robot 3,n/a,494,421,9,3,3
26/6/2023,12,14,caja002,24,12,b01,robot 1,2,80,498,6,2,13
26/6/2023,4,16,caja002,34,3,j38,robot 4,1,155,119,1,12,4
26/06/2023,11,15,caja003,30,3,e33,robot 2,n/a,478,400,6,4,7
26/06/2023,7,23,caja003,77,12,n08,robot 1,1,478,352,1,16,5
26/06/2023,13,21,caja002,52,12,i03,n/a,n/a,182,88,5,8,4
26/6/2023,11,18,caja004,83,12,m34,robot 3,1,75,163,3,7,8
26/06/2023,13,14,caja001,31,3,k06,robot 4,0,180,344,9,1,6
26/06/2023,13,14,caja002,35,3,n15,robot 2,0,33,78,9,1,4
26/06/2023,12,14,caja001,32,3,b02,robot 2,n/a,225,97,8,2,1
26/6/2023,9,17,na,9,3,g03,robot 4,n/a,331,78,2,8,6
26/06/2023,9,21,caja004,20,12,l06,n/a,1,280,176,8,12,4
26/6/2023,7,21,caja004,92,12,d37,robot 4,2,152,201,10,14,6
26/06/2023,9,23,caja001,8,12,k10,robot 4,2,12,88,6,14,9
26/6/2023,12,21,caja001,59,12,c13,robot 4,0,426,269,7,9,6
26/06/2023,5,23,caja004,76,3,n07,n/a,0,215,184,8,18,5
26/6/2023,12,22,caja002,58,12,p08,robot 3,n/a,272,480,5,10,6
26/06/2023,10,21,caja003,52,12,k14,robot 3,1,353,178,10,11,9
26/06/2023,5,20,caja002,35,3,h25,robot 4,2,348,164,2,15,4
26/06/2023,6,16,caja003,48,12,c12,robot 3,0,433,370,9,10,6
26/6/2023,9,20,caja004,80,12,f29,robot 3,n/a,298,422,5,11,7
26/06/2023,7,18,na,4,3,h36,n/a,n/a,128,244,7,11,4
26/6/2023,8,21,caja004,12,3,h35,n/a,n/a,30,25,6,13,4
26/06/2023,11,22,caja002,73,3,c28,robot 1,0,478,328,10,11,7
26/6/2023,6,19,caja002,89,12,l06,robot 3,0,165,202,6,13,5
26/06/2023,5,22,caja003,84,3,o11,robot 3,0,78,392,1,17,3
26/06/2023,9,17,caja002,53,3,h18,robot 1,1,46,182,6,8,5
26/06/2023,8,18,na,96,12,b13,robot 4,2,444,222,9,10,2
26/06/2023,10,16,caja004,47,12,o19,robot 3,0,136,166,1,6,7
26/06/2023,10,20,caja002,65,3,l02,robot 2,2,81,150,5,10,8
26/06/2023,10,23,caja002,93,3,n34,robot 2,n/a,477,446,1,13,5
26/6/2023,12,22,caja003,17,3,e36,robot 3,0,224,188,5,10,5
26/06/2023,6,23,caja004,56,12,o33,robot 1,1,137,276,5,17,8
26/06/2023,13,14,caja001,12,3,e05,n/a,n/a,438,355,1,1,6
26/06/2023,13,17,caja004,42,12,c08,robot 4,1,472,41,2,4,7
26/06/2023,10,19,caja002,83,12,e23,robot 4,n/a,426,28,5,9,5
26/06/2023,10,19,caja001,81,3,e05,robot 3,0,358,329,2,9,7
26/06/2023,13,14,caja002,19,12,q25,robot 3,1,370,408,10,1,2
26/06/2023,6,18,caja004,8,3,m30,robot 3,2,400,371,5,12,1
26/06/2023,5,19,caja001,57,3,p02,robot 2,2,28,360,8,14,7
26/06/2023,5,17,caja004,68,12,e23,robot 2,2,19,82,9,12,6
26/6/2023,10,17,caja002,91,12,c26,robot 4,1,494,452,4,7,5
26/06/2023,11,23,caja004,12,3,j10,robot 4,1,154,398,2,12,6
26/6/2023,5,23,caja001,16,3,h40,robot 3,1,283,13,10,18,0
26/06/2023,8,15,caja003,44,3,n15,robot 3,0,428,361,8,7,5
26/6/2023,4,19,caja003,21,12,m22,robot 3,2,387,195,7,15,3
26/6/2023,11,16,caja004,32,3,i31,robot 3,1,491,72,5,5,2
26/6/2023,13,18,caja002,96,3,a17,robot 1,n/a,497,325,9,5,1
26/06/2023,11,23,caja002,32,12,m32,n/a,2,64,356,6,12,4
26/06/2023,13,18,caja002,47,12,k33,n/a,1,441,145,2,5,10
26/06/2023,12,21,na,39,3,i11,robot 2,n/a,244,18,7,9,6
26/06/2023,7,20,caja003,30,12,j33,robot 1,1,359,2,10,13,6
26/6/2023,8,14,caja001,12,12,l13,n/a,n/a,36,438,5,6,6
26/06/2023,6,17,caja003,21,3,a37,robot 3,2,174,60,7,11,5
26/6/2023,12,16,caja001,82,3,i08,robot 2,0,372,280,10,4,2
26/06/2023,4,17,caja002,24,12,j28,robot 2,0,491,389,10,13,6
26/06/2023,13,22,caja002,71,12,a29,robot 4,2,29,19,4,9,1
26/06/2023,6,20,caja004,4,12,e39,n/a,1,382,250,3,14,3
26/06/2023,13,20,caja001,13,12,l36,robot 3,0,314,258,1,7,4
26/06/2023,11,16,caja004,16,12,f12,robot 4,0,467,449,9,5,5
26/06/2023,10,16,caja001,66,12,e13,robot 3,1,383,323,6,6,5
26/06/2023,13,22,caja003,55,3,g14,robot 4,0,59,325,9,9,8
26/06/2023,10,14,caja001,67,3,h25,robot 4,0,149,145,3,4,5
26/06/2023,9,15,caja004,32,12,f32,robot 3,0,454,271,7,6,5
26/06/2023,12,23,caja003,89,3,p37,n/a,n/a,439,229,2,11,3
26/06/2023,13,21,caja002,3,3,d31,robot 4,n/a,468,493,5,8,5
26/06/2023,12,18,caja003,77,3,n40,robot 2,2,383,133,2,6,8
26/06/2023,6,23,caja003,100,3,j36,robot 2,1,339,124,6,17,8
